"Line Number","Product Part","Product Name","Start Date","End Date","Net Unit Price","Max Quantity","UOM","Net Unit Price UOM","Active"
"1.409","B95339","Media Services - Media Flow - Quality - H264 - 4k - Below 30fps - Minute of Output Media Content","10-03-2022","09-30-2025",0.01339200,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.443","B95340","Media Services - Media Flow - Quality - H264 - 4k - Above 30fps and Below 60fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.01674000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.415","B95341","Media Services - Media Flow - Quality - H264 - 4k - Above 60fps and Below 120fps - Minute of Output Media Content","10-16-2022","09-30-2025",0.02790000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.411","B95342","Media Services - Media Flow - Quality - VP8 - SD - Below 30fps - Minute of Output Media Content","10-07-2022","09-30-2025",0.00334800,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.413","B95343","Media Services - Media Flow - Quality - VP8 - SD - Above 30fps and Below 60fps - Minute of Output Media Content","10-10-2022","09-30-2025",0.00446400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.426","B95344","Media Services - Media Flow - Quality - VP8 - SD - Above 60fps and Below 120fps - Minute of Output Media Content","11-06-2022","09-30-2025",0.00558000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.407","B95345","Media Services - Media Flow - Quality - VP8 - HD - Below 30fps - Minute of Output Media Content","10-01-2022","09-30-2025",0.00837000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.412","B95346","Media Services - Media Flow - Quality - VP8 - HD - Above 30fps and Below 60fps - Minute of Output Media Content","10-09-2022","09-30-2025",0.01004400,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.394","B95347","Media Services - Media Flow - Quality - VP8 - HD - Above 60fps and Below 120fps - Minute of Output Media Content","08-24-2022","09-30-2025",0.01116000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.405","B95348","Media Services - Media Flow - Quality - VP8 - 4k - Below 30fps - Minute of Output Media Content","09-25-2022","09-30-2025",0.03013200,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.397","B95349","Media Services - Media Flow - Quality - VP8 - 4k - Above 30fps and Below 60fps - Minute of Output Media Content","09-05-2022","09-30-2025",0.03348000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.457","B95350","Media Services - Media Flow - Quality - VP8 - 4k - Above 60fps and Below 120fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.03906000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.421","B95351","Media Services - Media Flow - Quality - H265VP9 - SD - Below 30fps - Minute of Output Media Content","10-27-2022","09-30-2025",0.01674000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.456","B95352","Media Services - Media Flow - Quality - H265VP9 - SD - Above 30fps and Below 60fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.02511000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.433","B95353","Media Services - Media Flow - Quality - H265VP9 - SD - Above 60fps and Below 120fps - Minute of Output Media Content","11-20-2022","09-30-2025",0.03348000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.435","B95354","Media Services - Media Flow - Quality - H265VP9 - HD - Below 30fps - Minute of Output Media Content","11-23-2022","09-30-2025",0.03348000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.427","B95355","Media Services - Media Flow - Quality - H265VP9 - HD - Above 30fps and Below 60fps - Minute of Output Media Content","11-08-2022","09-30-2025",0.05022000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.453","B95356","Media Services - Media Flow - Quality - H265VP9 - HD - Above 60fps and Below 120fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.06696000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.424","B95357","Media Services - Media Flow - Quality - H265VP9 - 4k - Below 30fps - Minute of Output Media Content","11-02-2022","09-30-2025",0.06696000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.460","B95358","Media Services - Media Flow - Quality - H265VP9 - 4k - Above 30fps and Below 60fps - Minute of Output Media Content","11-24-2022","09-30-2025",0.10044000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.414","B95359","Media Services - Media Flow - Quality - H265VP9 - 4k - Above 60fps and Below 120fps - Minute of Output Media Content","10-14-2022","09-30-2025",0.13392000,,"MIN OF OUT MDIA CTEN","Monthly","true"
"1.436","B95375","Media Services - Media Streams - GB of Packaged Content","11-24-2022","09-30-2025",0.02790000,,"GB OF PKGD VID CTEN","Monthly","true"
"1.384","B95403","Oracle Cloud Infrastructure - Network Firewall Instance - Instance Per Hour","06-13-2022","09-30-2025",2.55750000,,"INST PR HR","Monthly","true"
"1.385","B95404","Oracle Cloud Infrastructure - Network Firewall Data Processing - Gigabyte of Data Processed","06-14-2022","12-31-2999",0.00000000,10240,"GB OF DATA PROCESSED","Monthly","true"
"1.385","B95404","Oracle Cloud Infrastructure - Network Firewall Data Processing - Gigabyte of Data Processed","06-14-2022","12-31-2999",0.00930000,999999999999999,"GB OF DATA PROCESSED","Monthly","true"
"1.361","B95410","Oracle ZFS Storage - High Availability - Instance Per Hour","04-18-2022","09-30-2025",0.94705200,,"INST PR HR","Monthly","true"
"1.366","B95411","Oracle Cloud VMware Solution - BM.DenseIO.E4.32 - Hourly Commit - OCPU Per Hour","04-20-2022","09-30-2025",0.25997000,,"OCPU PER HOUR","Monthly","true"
"1.369","B95412","Oracle Cloud VMware Solution - BM.DenseIO.E4.32 - Monthly Commit - OCPU Per Hour","04-21-2022","09-30-2025",0.21663000,,"OCPU PER HOUR","Monthly","true"
"1.363","B95413","Oracle Cloud VMware Solution - BM.DenseIO.E4.32 - 1 year Commit - OCPU Per Hour","04-20-2022","09-30-2025",0.17328000,,"OCPU PER HOUR","Monthly","true"
"1.368","B95414","Oracle Cloud VMware Solution - BM.DenseIO.E4.32 - 3 year Commit - OCPU Per Hour","04-21-2022","09-30-2025",0.14078000,,"OCPU PER HOUR","Monthly","true"
"1.362","B95415","Oracle Cloud VMware Solution - BM.DenseIO.E4.128 - Hourly Commit - OCPU Per Hour","04-18-2022","09-30-2025",0.16637000,,"OCPU PER HOUR","Monthly","true"
"1.370","B95416","Oracle Cloud VMware Solution - BM.DenseIO.E4.128 - Monthly Commit - OCPU Per Hour","04-21-2022","09-30-2025",0.13865000,,"OCPU PER HOUR","Monthly","true"
"1.367","B95417","Oracle Cloud VMware Solution - BM.DenseIO.E4.128 - 1 year Commit - OCPU Per Hour","04-21-2022","09-30-2025",0.11092000,,"OCPU PER HOUR","Monthly","true"
"1.365","B95418","Oracle Cloud VMware Solution - BM.DenseIO.E4.128 - 3 year Commit - OCPU Per Hour","04-20-2022","09-30-2025",0.09010000,,"OCPU PER HOUR","Monthly","true"
"1.364","B95422","Oracle Content Management - Video Creation Platform - Video Pack (500 Videos - 500 GB) Per Month","04-20-2022","09-30-2025",383.94000000,,"VID PK 500VID 500GB PR MO","Monthly","true"
"1.484","B95427","MySQL Database - AWS - Storage - Gigabyte Storage Capacity Per Month","11-24-2022","09-30-2025",0.07365600,,"GB STORAGE CAP PER MO","Monthly","true"
"1.482","B95428","MySQL Database - AWS - Backup Storage - Gigabyte Storage Capacity Per Month","11-24-2022","09-30-2025",0.02656080,,"GB STORAGE CAP PER MO","Monthly","true"
"1.378","B95435","MySQL Database - Standard - AMD E4 - Compute - OCPU Per Hour","05-14-2022","09-30-2025",0.01945200,,"OCPU PER HOUR","Monthly","true"
"1.375","B95436","MySQL Database - Standard - AMD E4 - Memory - Gigabyte Per Hour","05-08-2022","09-30-2025",0.00112800,,"GB PR HR","Monthly","true"
"1.380","B95437","MySQL Database - Standard - Intel X7 - Compute - OCPU Per Hour","05-15-2022","09-30-2025",0.03174000,,"OCPU PER HOUR","Monthly","true"
"1.379","B95438","MySQL Database - Standard - Intel X7 - Memory - Gigabyte Per Hour","05-15-2022","09-30-2025",0.00112800,,"GB PR HR","Monthly","true"
"1.374","B95439","MySQL Database - Standard - Intel X9 - Compute - OCPU Per Hour","05-08-2022","09-30-2025",0.03174000,,"OCPU PER HOUR","Monthly","true"
"1.376","B95440","MySQL Database - Standard - Intel X9 - Memory - Gigabyte Per Hour","05-12-2022","09-30-2025",0.00112800,,"GB PR HR","Monthly","true"
"1.377","B95441","MySQL Database - Optimized - Intel X9 - Compute - OCPU Per Hour","05-13-2022","09-30-2025",0.04197600,,"OCPU PER HOUR","Monthly","true"
"1.381","B95442","MySQL Database - Optimized - Intel X9 - Memory - Gigabyte Per Hour","05-15-2022","09-30-2025",0.00112800,,"GB PR HR","Monthly","true"
"1.470","B95485","Oracle Cloud Infrastructure Full Stack Disaster Recovery Service - OCPU Per Hour","11-24-2022","09-30-2025",0.00714240,,"OCPU PER HOUR","Monthly","true"
"1.383","B95496","Oracle Access Governance for Oracle Identity Manager - User Per Month","06-10-2022","09-30-2025",0.38502000,10000,"USER PER MONTH","Monthly","true"
"1.383","B95496","Oracle Access Governance for Oracle Identity Manager - User Per Month","06-10-2022","09-30-2025",0.35154000,50000,"USER PER MONTH","Monthly","true"
"1.383","B95496","Oracle Access Governance for Oracle Identity Manager - User Per Month","06-10-2022","09-30-2025",0.30132000,999999999999999,"USER PER MONTH","Monthly","true"
"1.465","B95504","Oracle Cloud Infrastructure Process Automation - User - Active Process User Per Hour","11-24-2022","09-30-2025",0.05580000,,"ACT PROC USR PR HR","Monthly","true"
"1.471","B95505","Oracle Cloud Infrastructure Process Automation - Execution Pack - Execution Pack Per Month","11-24-2022","12-31-2999",0.00000000,1,"EXCU PACK PR MO","Monthly","true"
"1.471","B95505","Oracle Cloud Infrastructure Process Automation - Execution Pack - Execution Pack Per Month","11-24-2022","12-31-2999",69.75000000,999999999999999,"EXCU PACK PR MO","Monthly","true"
"1.522","B95518","Oracle Cloud Infrastructure - Secure Desktop - Desktop per Month","06-23-2023","09-30-2025",2.79000000,,"DKTP PR MO","Monthly","true"
"1.485","B95634","Oracle Cloud Infrastructure Logging Analytics - Active Storage - Logging Analytics Storage Unit Per Month","11-24-2022","09-30-2025",207.57600000,35,"LOG ANLY STG UN PR MO","Monthly","true"
"1.485","B95634","Oracle Cloud Infrastructure Logging Analytics - Active Storage - Logging Analytics Storage Unit Per Month","11-24-2022","09-30-2025",145.30320000,103,"LOG ANLY STG UN PR MO","Monthly","true"
"1.485","B95634","Oracle Cloud Infrastructure Logging Analytics - Active Storage - Logging Analytics Storage Unit Per Month","11-24-2022","09-30-2025",124.54560000,999999999999999,"LOG ANLY STG UN PR MO","Monthly","true"
"1.543","B95697","Oracle Cloud Infrastructure Queue - 1,000,000 Requests","06-23-2023","12-31-2999",0.00000000,1,"1M REQ","Monthly","true"
"1.543","B95697","Oracle Cloud Infrastructure Queue - 1,000,000 Requests","06-23-2023","12-31-2999",0.12276000,999999999999999,"1M REQ","Monthly","true"
"1.536","B95701","Oracle Autonomous Data Warehouse - ECPU - ECPU Per Hour","06-23-2023","09-30-2025",0.13950000,,"ECPU PR HR","Monthly","true"
"1.525","B95702","Oracle Autonomous Transaction Processing - ECPU - ECPU Per Hour","06-23-2023","07-13-2023",0.37386000,,"ECPU PR HR","Monthly","true"
"1.555","B95702","Oracle Autonomous Transaction Processing - ECPU - ECPU Per Hour","07-14-2023","09-30-2025",0.31248000,,"ECPU PR HR","Monthly","true"
"1.506","B95703","Oracle Autonomous Data Warehouse - ECPU - BYOL - ECPU Per Hour","06-23-2023","09-30-2025",0.03348000,,"ECPU PR HR","Monthly","true"
"1.519","B95704","Oracle Autonomous Transaction Processing - ECPU - BYOL - ECPU Per Hour","06-23-2023","07-13-2023",0.08972640,,"ECPU PR HR","Monthly","true"
"1.552","B95704","Oracle Autonomous Transaction Processing - ECPU - BYOL - ECPU Per Hour","07-14-2023","09-30-2025",0.07505100,,"ECPU PR HR","Monthly","true"
"1.505","B95706","Oracle Autonomous Database Storage for Transaction Processing - Gigabyte Storage Capacity Per Month","06-23-2023","09-30-2025",0.06450480,,"GB STORAGE CAP PER MO","Monthly","true"
"1.514","B95708","Oracle Autonomous Data Warehouse - Exadata Cloud@Customer - ECPU- ECPU Per Hour","06-23-2023","09-30-2025",0.13950000,,"ECPU PR HR","Monthly","true"
"1.531","B95709","Oracle Autonomous Transaction Processing - Exadata Cloud@Customer - ECPU - ECPU Per Hour","06-23-2023","07-13-2023",0.37386000,,"ECPU PR HR","Monthly","true"
"1.556","B95709","Oracle Autonomous Transaction Processing - Exadata Cloud@Customer - ECPU - ECPU Per Hour","07-14-2023","09-30-2025",0.31248000,,"ECPU PR HR","Monthly","true"
"1.515","B95710","Oracle Autonomous Data Warehouse - Exadata Cloud@Customer - ECPU - BYOL - ECPU Per Hour","06-23-2023","09-30-2025",0.03348000,,"ECPU PR HR","Monthly","true"
"1.528","B95711","Oracle Autonomous Transaction Processing - Exadata Cloud@Customer - ECPU - BYOL - ECPU Per Hour","06-23-2023","07-13-2023",0.08972640,,"ECPU PR HR","Monthly","true"
"1.557","B95711","Oracle Autonomous Transaction Processing - Exadata Cloud@Customer - ECPU - BYOL - ECPU Per Hour","07-14-2023","09-30-2025",0.07505100,,"ECPU PR HR","Monthly","true"
"1.509","B95712","Oracle Autonomous Data Warehouse - Dedicated - ECPU - ECPU Per Hour","06-23-2023","09-30-2025",0.13950000,,"ECPU PR HR","Monthly","true"
"1.507","B95713","Oracle Autonomous Transaction Processing - Dedicated - ECPU - ECPU Per Hour","06-23-2023","07-13-2023",0.37386000,,"ECPU PR HR","Monthly","true"
"1.558","B95713","Oracle Autonomous Transaction Processing - Dedicated - ECPU - ECPU Per Hour","07-14-2023","09-30-2025",0.31248000,,"ECPU PR HR","Monthly","true"
"1.534","B95714","Oracle Autonomous Data Warehouse - Dedicated - ECPU - BYOL - ECPU Per Hour","06-23-2023","09-30-2025",0.03348000,,"ECPU PR HR","Monthly","true"
"1.508","B95715","Oracle Autonomous Transaction Processing - Dedicated - ECPU - BYOL - ECPU Per Hour","06-23-2023","07-13-2023",0.08972640,,"ECPU PR HR","Monthly","true"
"1.553","B95715","Oracle Autonomous Transaction Processing - Dedicated - ECPU - BYOL - ECPU Per Hour","07-14-2023","09-30-2025",0.07505100,,"ECPU PR HR","Monthly","true"
"1.513","B95754","Oracle Autonomous Database Storage - Gigabyte Storage Capacity Per Month","06-23-2023","09-30-2025",0.01361520,,"GB STORAGE CAP PER MO","Monthly","true"
"1.486","B95907","Oracle Cloud Infrastructure - Compute - GPU - A100 - v2 - GPU Per Hour","11-24-2022","09-30-2025",2.23200000,,"GPU PER HOUR","Monthly","true"
"1.469","B95909","Oracle Cloud Infrastructure - Compute - GPU - A10 - GPU Per Hour","11-24-2022","09-30-2025",1.11600000,,"GPU PER HOUR","Monthly","true"
"1.483","B95918","Oracle Cloud Infrastructure - Language - Custom Inferencing - Dedicated - Inferencing Unit Hour","11-24-2022","12-31-2999",0.00000000,15,"INFG UN HR","Monthly","true"
"1.483","B95918","Oracle Cloud Infrastructure - Language - Custom Inferencing - Dedicated - Inferencing Unit Hour","11-24-2022","12-31-2999",0.83700000,999999999999999,"INFG UN HR","Monthly","true"
"1.480","B95919","Oracle Cloud Infrastructure - Language - Custom Training - Training Hour","11-24-2022","12-31-2999",0.00000000,15,"TRNG HR","Monthly","true"
"1.480","B95919","Oracle Cloud Infrastructure - Language - Custom Training - Training Hour","11-24-2022","12-31-2999",0.83700000,999999999999999,"TRNG HR","Monthly","true"
"1.481","B95920","Oracle Cloud Infrastructure - Language - Text Translation - 1000 Transactions","11-24-2022","12-31-2999",0.00000000,1,"1K TRANSACTIONS","Monthly","true"
"1.481","B95920","Oracle Cloud Infrastructure - Language - Text Translation - 1000 Transactions","11-24-2022","12-31-2999",5.58000000,999999999999999,"1K TRANSACTIONS","Monthly","true"
"1.516","B96109","Oracle Container Engine for Kubernetes - Virtual Node - Virtual Node Per Hour","06-23-2023","09-30-2025",0.00837000,,"VIRT NODE PR HR","Monthly","true"
"1.464","B96110","Oracle Cloud Infrastructure - Document Understanding - OCR - 1,000 Transactions","11-24-2022","12-31-2999",0.00000000,5,"1K TRANSACTIONS","Monthly","true"
"1.464","B96110","Oracle Cloud Infrastructure - Document Understanding - OCR - 1,000 Transactions","11-24-2022","12-31-2999",0.55800000,999999999999999,"1K TRANSACTIONS","Monthly","true"
"1.474","B96111","Oracle Cloud Infrastructure - Document Understanding - Document Properties - 1,000 Transactions","11-24-2022","12-31-2999",0.00000000,5,"1K TRANSACTIONS","Monthly","true"
"1.474","B96111","Oracle Cloud Infrastructure - Document Understanding - Document Properties - 1,000 Transactions","11-24-2022","12-31-2999",0.13950000,999999999999999,"1K TRANSACTIONS","Monthly","true"
"1.472","B96112","Oracle Cloud Infrastructure - Document Understanding - Document Extraction - 1,000 Transactions","11-24-2022","12-31-2999",0.00000000,5,"1K TRANSACTIONS","Monthly","true"
"1.472","B96112","Oracle Cloud Infrastructure - Document Understanding - Document Extraction - 1,000 Transactions","11-24-2022","12-31-2999",5.58000000,999999999999999,"1K TRANSACTIONS","Monthly","true"
"1.502","B96113","Oracle Cloud Infrastructure - Document Understanding - Custom Training - Training Hour","06-16-2023","12-31-2999",0.00000000,15,"TRNG HR","Monthly","true"
"1.502","B96113","Oracle Cloud Infrastructure - Document Understanding - Custom Training - Training Hour","06-16-2023","12-31-2999",0.83700000,999999999999999,"TRNG HR","Monthly","true"
"1.477","B96157","MySQL HeatWave - AWS - HeatWave Capacity Per Hour","11-24-2022","09-30-2025",0.02734200,,"HTWV CAP PR HR","Monthly","true"
"1.479","B96158","MySQL Database - AWS - ECPU - ECPU Per Hour","11-24-2022","09-30-2025",0.02734200,,"ECPU PR HR","Monthly","true"
"1.473","B96159","MySQL Database - AWS - Outbound Data Transfer - Inter AWS Region - Gigabyte of Data Transferred","11-24-2022","09-30-2025",0.02812320,,"GB OF DATA TRANSFERRED","Monthly","true"
"1.478","B96160","MySQL Database - AWS - Outbound Data Transfer - To Internet - Gigabyte of Data Transferred","11-24-2022","09-30-2025",0.05083380,,"GB OF DATA TRANSFERRED","Monthly","true"
"1.517","B96199","Oracle Cloud Infrastructure Operations Insights for Oracle Autonomous Databases - Basic - ECPU Per Hour","06-23-2023","09-30-2025",0.00000000,,"ECPU PR HR","Monthly","true"
"1.532","B96200","Oracle Cloud Infrastructure - Database Management - Autonomous Databases - ECPU - ECPU Per Hour","06-23-2023","09-30-2025",0.01395000,,"ECPU PR HR","Monthly","true"
"1.563","B96479","Oracle Compute Cloud@Customer - Compute - Standard - E5 - OCPU Per Hour","08-05-2023","09-30-2025",0.01674000,,"OCPU PER HOUR","Monthly","true"
"1.565","B96480","Oracle Compute Cloud@Customer - Compute - Standard - E5 - Memory - Gibibyte Memory Per Hour","08-05-2023","09-30-2025",0.00111600,,"GIB MEM PR HR","Monthly","true"
"1.559","B96481","Oracle Compute Cloud@Customer - Block Volume Storage - Balanced - Gigabyte Storage Capacity Per Month","08-04-2023","09-30-2025",0.02371500,,"GB STORAGE CAP PER MO","Monthly","true"
"1.562","B96482","Oracle Compute Cloud@Customer - Block Volume Storage - Performance - Gigabyte Storage Capacity Per Month","08-04-2023","09-30-2025",0.03320100,,"GB STORAGE CAP PER MO","Monthly","true"
"1.561","B96483","Oracle Compute Cloud@Customer - File Storage - Gigabyte Storage Capacity Per Month","08-04-2023","09-30-2025",0.16740000,,"GB STORAGE CAP PER MO","Monthly","true"
"1.564","B96484","Oracle Compute Cloud@Customer - Object Storage - Storage - Gigabyte Storage Capacity Per Month","08-05-2023","09-30-2025",0.01422900,,"GB STORAGE CAP PER MO","Monthly","true"
"1.560","B96485","Oracle Compute Cloud@Customer - Load Balancer - Load Balancer Hour","08-04-2023","09-30-2025",0.00630540,,"LOAD BALANCER HOUR","Monthly","true"
"1.497","B96502","Oracle Content Management - Advanced Hosting - Instance Per Month","01-20-2023","09-30-2025",2901.60000000,,"INST PR MO","","true"
"1.527","B96531","Oracle Cloud Infrastructure - Compute - HPC - E5 - OCPU Per Hour","06-23-2023","09-30-2025",0.02455200,,"OCPU PER HOUR","Monthly","true"
"1.504","B96545","Oracle Container Engine for Kubernetes - Enhanced Cluster - Cluster Per Hour","06-23-2023","09-30-2025",0.05580000,,"CLST PR HR","Monthly","true"
"1.533","B96582","Oracle Tuxedo for Oracle Cloud Infrastructure - OCPU Per Hour","06-23-2023","09-30-2025",0.30316140,,"OCPU PER HOUR","Monthly","true"
"1.526","B96583","Oracle Tuxedo Enterprise Edition for Oracle Cloud Infrastructure - OCPU Per Hour","06-23-2023","09-30-2025",0.45471420,,"OCPU PER HOUR","Monthly","true"
"1.530","B96584","Oracle Tuxedo Mainframe Modernization Runtimes for Oracle Cloud Infrastructure - OCPU Per Hour","06-23-2023","09-30-2025",0.60632280,,"OCPU PER HOUR","Monthly","true"
"1.524","B96625","Oracle Cloud Infrastructure - HeatWave - Storage - Gigabyte Storage Capacity Per Month","06-23-2023","09-30-2025",0.01116000,,"GB STORAGE CAP PER MO","Monthly","true"
"1.510","B96626","Oracle Cloud Infrastructure - HeatWave - HeatWave Capacity Per Hour","06-23-2023","09-30-2025",0.00613800,,"HTWV CAP PR HR","Monthly","true"
"1.518","B96629","Oracle Cloud Infrastructure - Application Performance Monitoring Service - Synthetic Usage - Free - 10 Monitor Runs Per Hour","06-23-2023","12-31-2999",0.00000000,,"10 MTR RUNS PR HR","Monthly","true"
"1.521","B97102","Oracle Cloud VMware Solution - Base - BM.Standard2.12 - Hourly Commit - Node Per Hour","06-23-2023","09-30-2025",4.38402000,,"NODE PR HR","Monthly","true"
"1.523","B97103","Oracle Cloud VMware Solution - Base - BM.Standard2.12 - 1 Year Commit - Node Per Hour","06-23-2023","09-30-2025",3.45439200,,"NODE PR HR","Monthly","true"
"1.512","B97104","Oracle Cloud VMware Solution - Base - BM.Standard2.12 - 3 Year Commit - Node Per Hour","06-23-2023","09-30-2025",2.74629000,,"NODE PR HR","Monthly","true"
"1.544","B97105","Oracle Cloud VMware Solution - Base - BM.Standard3.16 - Hourly Commit - Node Per Hour","06-23-2023","09-30-2025",5.16522000,,"NODE PR HR","Monthly","true"
"1.520","B97106","Oracle Cloud VMware Solution - Base - BM.Standard3.16 - 1 Year Commit - Node Per Hour","06-23-2023","09-30-2025",3.99369900,,"NODE PR HR","Monthly","true"
"1.539","B97107","Oracle Cloud VMware Solution - Base - BM.Standard3.16 - 3 Year Commit - Node Per Hour","06-23-2023","09-30-2025",3.11754600,,"NODE PR HR","Monthly","true"
"1.538","B97108","Oracle Cloud VMware Solution - Base - BM.Standard.E4.32 - Hourly Commit - Node Per Hour","06-23-2023","09-30-2025",8.60854500,,"NODE PR HR","Monthly","true"
"1.537","B97109","Oracle Cloud VMware Solution - Base - BM.Standard.E4.32 - 1 Year Commit - Node Per Hour","06-23-2023","09-30-2025",6.43773900,,"NODE PR HR","Monthly","true"
"1.540","B97110","Oracle Cloud VMware Solution - Base - BM.Standard.E4.32 - 3 Year Commit - Node Per Hour","06-23-2023","09-30-2025",4.85766900,,"NODE PR HR","Monthly","true"
"1.511","B97111","Oracle Cloud VMware Solution - Expansion - Hourly Commit - OCPU Per Hour","06-23-2023","09-30-2025",0.14926500,,"OCPU PER HOUR","Monthly","true"
"1.541","B97112","Oracle Cloud VMware Solution - Expansion - 1 Year Commit - OCPU Per Hour","06-23-2023","09-30-2025",0.10155600,,"OCPU PER HOUR","Monthly","true"
"1.529","B97113","Oracle Cloud VMware Solution - Expansion - 3 Year Commit - OCPU Per Hour","06-23-2023","09-30-2025",0.06872700,,"OCPU PER HOUR","Monthly","true"
"1.535","B97140","Oracle Cloud Infrastructure Operations Insights for Oracle Autonomous Databases - Full - ECPU Per Hour","06-23-2023","09-30-2025",0.00418500,,"ECPU PR HR","Monthly","true"
"1.498","B97172","Oracle Access Governance for Oracle Cloud Infrastructure - Workforce User - Workforce User Per Month","06-13-2023","09-30-2025",0.05580000,100000,"WKFR USR PR MO","Monthly","true"
"1.498","B97172","Oracle Access Governance for Oracle Cloud Infrastructure - Workforce User - Workforce User Per Month","06-13-2023","09-30-2025",0.00279000,999999999999999,"WKFR USR PR MO","Monthly","true"
"1.499","B97173","Oracle Access Governance for Oracle Workloads - Workforce User - Workforce User Per Month","06-13-2023","09-30-2025",1.11600000,10000,"WKFR USR PR MO","Monthly","true"
"1.499","B97173","Oracle Access Governance for Oracle Workloads - Workforce User - Workforce User Per Month","06-13-2023","09-30-2025",0.41850000,30000,"WKFR USR PR MO","Monthly","true"
"1.499","B97173","Oracle Access Governance for Oracle Workloads - Workforce User - Workforce User Per Month","06-13-2023","09-30-2025",0.05580000,999999999999999,"WKFR USR PR MO","Monthly","true"
"1.503","B97179","Oracle Access Governance Premium - Consumer User - Consumer User Per Month","06-16-2023","09-30-2025",0.00892800,,"CONS USR PR MO","Monthly","true"
"1.501","B97180","Oracle Access Governance for Oracle Workloads - Consumer User - Consumer User Per Month","06-16-2023","09-30-2025",0.00892800,,"CONS USR PR MO","Monthly","true"
"1.500","B97181","Oracle Access Governance Premium - Workforce User - Workforce User Per Month","06-16-2023","09-30-2025",1.67400000,10000,"WKFR USR PR MO","Monthly","true"
"1.500","B97181","Oracle Access Governance Premium - Workforce User - Workforce User Per Month","06-16-2023","09-30-2025",0.63054000,30000,"WKFR USR PR MO","Monthly","true"
"1.500","B97181","Oracle Access Governance Premium - Workforce User - Workforce User Per Month","06-16-2023","09-30-2025",0.08370000,999999999999999,"WKFR USR PR MO","Monthly","true"
"1.571","B97191","Oracle NoSQL Database Cloud - Regional Replicated Write - Write Unit Per Month","10-13-2023","09-30-2025",0.20088000,,"WRITE UNIT PER MONTH","Monthly","true"
"1.542","B97193","Oracle Cloud Infrastructure - Document Understanding - Custom Document Properties - 1,000 Transactions","06-23-2023","12-31-2999",0.00000000,5,"1K TRANSACTIONS","Monthly","true"
"1.542","B97193","Oracle Cloud Infrastructure - Document Understanding - Custom Document Properties - 1,000 Transactions","06-23-2023","12-31-2999",0.83700000,999999999999999,"1K TRANSACTIONS","Monthly","true"
"1.545","B97194","Oracle Cloud Infrastructure - Document Understanding - Custom Document Extraction - 1,000 Transactions","06-23-2023","12-31-2999",0.00000000,5,"1K TRANSACTIONS","Monthly","true"
"1.545","B97194","Oracle Cloud Infrastructure - Document Understanding - Custom Document Extraction - 1,000 Transactions","06-23-2023","12-31-2999",16.74000000,999999999999999,"1K TRANSACTIONS","Monthly","true"
"1.548","B97197","Oracle Base Database Service on Arm - Enterprise - OCPU Per Hour","06-29-2023","09-30-2025",0.12002580,,"OCPU PER HOUR","Monthly","true"
"1.549","B97198","Oracle Base Database Service on Arm - High Performance - OCPU Per Hour","06-29-2023","09-30-2025",0.24752880,,"OCPU PER HOUR","Monthly","true"
"1.546","B97199","Oracle Base Database Service on Arm - Extreme Performance - OCPU Per Hour","06-29-2023","09-30-2025",0.37503180,,"OCPU PER HOUR","Monthly","true"
"1.547","B97200","Oracle Base Database Service on Arm - BYOL - OCPU Per Hour","06-29-2023","09-30-2025",0.05401440,,"OCPU PER HOUR","Monthly","true"
"1.551","B97384","Oracle Cloud Infrastructure - Compute - Standard - E5 - OCPU - OCPU Per Hour","07-14-2023","09-30-2025",0.01674000,,"OCPU PER HOUR","Monthly","true"
"1.550","B97385","Oracle Cloud Infrastructure - Compute - Standard - E5 - Memory - Gigabytes Per Hour","07-14-2023","09-30-2025",0.00111600,,"GIGABYTES PER HOUR","Monthly","true"
"1.554","B97408","Oracle Content Management - Sales Accelerator Suite - User Per Month","07-14-2023","09-30-2025",66.96000000,100,"USER PER MONTH","Monthly","true"
"1.554","B97408","Oracle Content Management - Sales Accelerator Suite - User Per Month","07-14-2023","09-30-2025",33.48000000,1000,"USER PER MONTH","Monthly","true"
